Text,Text1,Text2,Text3
"$2,784",/ 4br - 1994ft2 - ,"Attached two-car garages, In-unit washer and dryer","
        
            QR Code Link to This Post
            
        
Bedrooms: 4Bathrooms: 3Square Feet: 1994Date Available: 2022-11-17Address: 1104 Spring Path LaneHand-selected by our interior designer, 1104 Residences offers quartz countertops, tiled backsplashes, and luxury laminate flooring, all in plans ranging from 1800-2250 square feet. Make 1104 Residences your own with multiple floorplans to choose from. 1104 Residences is adjacent to the Century Farms development in South Nashville, an ever-growing community of shopping, dining, and employers. Private patios, 2-car garages, a walking trail around the lake and a sparkling swimming pool with clubhouse are just a few of the perks of living at 1104 Residences. Click the link below to view our full amenity offering and the incredible features included inside your new home in Antioch, TN. Amenities Include:Whirlpool, stainless steel appliance package including electric range, premium refrigerator, under-counter fridge, and dishwasherLandscaping provided for each home and common spaces9’ ceilings on first story 8’ ceilings on second storyLuxurious Laminate FlooringAttached two-car garagesShaker style cabinets with 36” uppers in kitchensWalking trail around a neighborhood pond with connection to existing trailFully-equipped fitness centerCommunity clubhouse with a leasing office, meeting room, and sitting area3cm Quartz countertops in kitchen and bathroomsPool with covered outdoor seatingIn-unit washer and dryerCall:  show contact info
For more information, visit us at: https://elmingtonliving.com/ogy6fnnl/1104-residences*Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!
    "
"$2,600",/ 6br - 6500ft2 - ,Spacious Restored Six Bedroom Victorian,"
        
            QR Code Link to This Post
            
        
Immaculate restored six bedroom house that's close to Xavier University and within walking distance. Two full bathrooms, mini split air/heat  system, mahogany wood blinds, off street 3 car parking lot,
    "
"$2,575",/ 3br - 1486ft2 - ,"Tanning Salon, Business Center, Tile Backsplash","
        
            QR Code Link to This Post
            
        
Located in Cincinnati, Ohio, The Reserve at Glenbridge is a beautiful community that you would be proud to call home. Our exceptional apartments and impressive community amenities paired with our gracious team will surpass all of your expectations. Enjoy the care-free lifestyle that you deserve!

Property Amenities: Hardwood FlooringGOFetch Bark ParkGarden TubClose to ShoppingCopy and Fax ServicesExtra StorageClose to RestaurantsBBQ/Picnic AreaBusiness CenterHot Tub & SpaBreakfast BarDual Vanity Sinks

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/7svovkx2/reserve-at-glenbridge

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$2,585",/ 3br - 1486ft2 - ,"Pet Friendly, Tanning Bed, GOChat Business Center","
        
            QR Code Link to This Post
            
        
Located in Cincinnati, Ohio, The Reserve at Glenbridge is a beautiful community that you would be proud to call home. Our exceptional apartments and impressive community amenities paired with our gracious team will surpass all of your expectations. Enjoy the care-free lifestyle that you deserve!

Property Amenities: Online Resident PortalYoga StudioPlaygroundGOFetch Bark ParkGOChat Business CenterFull Service Clubhouse with Billiards RoomHot Tub & SpaTanning BedOutdoor BBQ Grilling AreaPet FriendlyTwo Swimming Pools24 Hour GOFit Fitness Center

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/ydc3m6q2/reserve-at-glenbridge

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$4,310",/ 2br - 1439ft2 - ,Don't miss out on this stunning high-rise 2 Bed / 2 Bath!,"
        
            QR Code Link to This Post
            
        
 RENTAL INFO Rental Rates: $4310 - $5130/monthLocation: 803 Division Street Nashville, TN 37203Unit for Rent: 2-BR 2-BA | Square Feet: 1439 sq ft | Lease Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month show contact info
PROPERTY AMENITIES➢ Community-Wide WiFi➢ Conference Room➢ Elevators➢ Guest Suite➢ Online Services➢ Outdoor Pool➢ Pet Spa➢ Roof Top Sky Lounge➢ Spin and Yoga Room➢ Video Patrol➢ Breakfast/Coffee Concierge➢ Controlled Access/Gated➢ Dry Cleaning Service➢ Maintenance/ Property Manager on site➢ NGBS Green Community➢ Package Concierge System➢ Planned Social Activities➢ Resident Clubhouse and Lounge➢ Smart Office Space and Conference Room➢ Trash Pickup - Door to DoorAPARTMENT AMENITIES➢ City Views➢ Crown Molding➢ Disposal➢ Key Fob Entry➢ Linen Closet➢ Maid Service➢ Microwave➢ Office➢ Smoke Free➢ Wi-Fi➢ Full-size Stackable Washer and Dryer➢ Island Kitchen➢ Large Bedrooms➢ Large Walk-in Closets➢ Parking Included for Penthouse Units➢ Quartz Countertops with Undermount sinks➢ Sprinkler System➢ Trash Compactor➢ Triple Pane Windows➢ Two Alternating Designer Cabinetry Packages  ADDITIONAL INFODescription: At Crossroads at the Gulch Apartments in Nashville, TN we believe in luxury. Our signature, five-star resort-style service, exceptional amenities, and elegantly bold apartment finishes are designed to enhance your lifestyle. Have a glass of wine and relax at the rooftop lounge with panoramic skyline views, or recharge in your brand-new apartment featuring a full slate of amenities. Explore our website - review our floor plans, our exceptional amenity package, and the neighborhood - then contact us today to set up a personal tour.Pet Policy: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.  Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=cl Crossroads at the Gulch Apartments:  show contact info
  EQUAL HOUSING OPPORTUNITYSPRCL249A268D04B65242C
    "
"$2,560",/ 3br - 1486ft2 - ,"Hot Tub & Spa, Two Swimming Pools, Online Resident Portal","
        
            QR Code Link to This Post
            
        
Located in Cincinnati, Ohio, The Reserve at Glenbridge is a beautiful community that you would be proud to call home. Our exceptional apartments and impressive community amenities paired with our gracious team will surpass all of your expectations. Enjoy the care-free lifestyle that you deserve!

Property Amenities: PlaygroundGOChat Business Center24 Hour GOFit Fitness CenterGOFetch Bark ParkOnline Resident PortalPet FriendlyTwo Swimming PoolsYoga StudioTanning BedFull Service Clubhouse with Billiards RoomOutdoor BBQ Grilling AreaHot Tub & Spa

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/sf5waadi/reserve-at-glenbridge

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$2,660",/ 3br - 1447ft2 - ,Affordable convenience at IMT Franklin Gateway! Washer & Dryer in unit,"
        
            QR Code Link to This Post
            
        
IMT Franklin Gateway Leasing Office:  1116 Davenport Blvd Franklin, TN 37069 show contact info
Take a look at what IMT Franklin Gateway has to offer! IMT Franklin Gateway makes the perfect living environment for residents who want it all, including amenities such as a resort-style pool with cabanas, an outdoor fire pit and a 24-hour fitness center. Come home to IMT Franklin Gateway and discover the best luxury apartments Franklin, TN has to offer.

Take a Virtual Tour of Our Property Today! 
https://liveimt.com/imtFranklinGatewayYoutubeTourRental Information: 3 Bedroom / 3 Bathroom / 1447 - 1619 sq ft / $2660/Month  Lease Terms: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthApartment Amenities:● Cable Ready● Crown Molding in Select Homes● Dryer● Dual-Sink Vanity in Select Classic Three Bedroom M● Granite Countertops● LED Lighting● Private Balcony in Select Homes● Washer● White, Maple, or Espresso Cabinetry in Classic Hom● Wood Burning Fireplace in Select HomesAdditional Information:● Business Center● Conference Room● Resident Lounge● 24-Hour Emergency Maintenance● Close Proximity to Downtown Franklin● Close Proximity to Major Retailers● Controlled Access Entry in Select Buildings● Elevator Access in Select Buildings● Garages Available● Gas Grills & Fire Pit● Pool Cabanas● Resort-Style Pool● Storage Available Leasing Hours: Mon - Fri: 8:30 AM - 5:30 PMSat: 10:00 AM - 5:00 PM show contact info
Pet Policy: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.  Website: https://liveimt.com/imtFranklinGatewayCraigslist  Management Company: IMT Residential**Walk-ins welcome & choose from 3 tour options.** EQUAL HOUSING OPPORTUNITYB0B780B8ACB145A3
    "
"$2,600",/ 3br - 1486ft2 - ,"Pantry, Double Sinks, Yoga Studio","
        
            QR Code Link to This Post
            
        
Located in Cincinnati, Ohio, The Reserve at Glenbridge is a beautiful community that you would be proud to call home. Our exceptional apartments and impressive community amenities paired with our gracious team will surpass all of your expectations. Enjoy the care-free lifestyle that you deserve!

Property Amenities: Separate Dining AreaCable ReadyCafeClose to RestaurantsGOFetch Bark ParkMicrowaveOnline Resident PortalStainless Steel AppliancesRefrigerator with Ice MakerPet FriendlyDouble SinksGOChat Business Center

Call Us Today!  show contact info


For more information, visit us at: https://livegoldoller.com/7wn7oyyt/reserve-at-glenbridge

*Pricing and availability are subject to change daily. Photos may not be of your exact home. Please contact us today for the most up to date information! Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.
    "
"$2,505",/ 3br - 1386ft2 - ,"Enough living space for all your needs. 3 bed, 2 bath. Check us out!","
        
            QR Code Link to This Post
            
        
Welcome to IMT Franklin Gateway!1116 Davenport Blvd Franklin, TN 37069Rental Size: 3 BR - 2 BA - 1386 - 1574 sq ft | Per Month: $2505 | Lease Length: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month  show contact info
IMT Franklin Gateway's luxury apartments in Franklin, TN are conveniently located minutes from the I-65 and I-840 and Nashville's most dynamic business district. You'll love the close proximity to quaint Downtown Franklin and other trendy restaurants and nightlife. Setting the standard for excellence in residential living, each luxurious one, two and three bedroom apartment home and two and three bedroom townhome have been custom designed to provide both style and comfort. Enjoy the convenience of an attached two-car garage, spacious walk-in closets, in-home washer/dryers and many more amenities throughout.

Take a Virtual Tour of Our Property Today! 
https://liveimt.com/imtFranklinGatewayYoutubeTour  Our community features:   ◾ Business Center◾ Conference Room◾ Resident Lounge◾ 24-Hour Emergency Maintenance◾ Close Proximity to Downtown Franklin◾ Close Proximity to Major Retailers◾ Elevator Access in Select Buildings◾ Garages Available◾ My IMT Resident Portal◾ On-Site Retail, Restaurant, Yoga & Market◾ Pool Cabanas◾ Resort-Style Pool◾ Storage Available  Our unit features: ◾ Cable Ready◾ Ceiling Fan in Bedrooms◾ Dual-Sink Vanity in Select Classic Three Bedroom M◾ Fully Equipped Kitchens◾ Nine-Foot, Vaulted Ceiling in Select Homes◾ Satellite Ready◾ Ten-Foot, Trey Ceiling  in Select Upgraded Two & T◾ Walk-In Showers in Select Homes◾ White, Maple, or Espresso Cabinetry in Classic Hom◾ Wood Burning Fireplace in Select Homes   Contact us for more information! --  show contact info
 --Our Pet-Policy: No weight restriction. Some breed restrictions apply. Please call our Leasing Center for complete Pet Policy information.Website: https://liveimt.com/imtFranklinGatewayCraigslistProperty Management: IMT Residential**Walk-ins welcome & choose from 3 tour options.**EQUAL HOUSING OPPORTUNITYBD18FC9408194E29
    "
"$3,015",/ 2br - 1003ft2 - ,"Abundant space in your new 2 bed 2 bath, along with washer and dryer","
        
            QR Code Link to This Post
            
        
 Crossroads at the Gulch Apartments Visit our community today! 803 Division Street Nashville, TN 37203 show contact info
Unit Rates:  $3015 - $3780/month Unit Type: 2-BR 2-BA Unit Size: 1003 - 1043 sq ftLease Terms: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-MonthPet Policy: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.What you’ll find in our community: ➢ Coffee Bar➢ Conference Room➢ Elevators➢ Fenced Lot➢ Grill➢ Outdoor Pool➢ Picnic Area➢ Roof Top Sky Lounge➢ Self-Guided Tours➢ Spin and Yoga Room➢ Breakfast/Coffee Concierge➢ Bronze LEED Certified Building➢ Controlled Access/Gated➢ Dry Cleaning Service➢ Hearing/Vision Impaired Accessible➢ Package Concierge System➢ Planned Social Activities➢ Smart Office Space and Conference Room➢ Trash Pickup - Door to Door➢ Walking/Biking TrailsDescription: At Crossroads at the Gulch Apartments in Nashville, TN we believe in luxury. Our signature, five-star resort-style service, exceptional amenities, and elegantly bold apartment finishes are designed to enhance your lifestyle. Have a glass of wine and relax at the rooftop lounge with panoramic skyline views, or recharge in your brand-new apartment featuring a full slate of amenities. Explore our website - review our floor plans, our exceptional amenity package, and the neighborhood - then contact us today to set up a personal tour.This unit comes with: ➢ Ceiling Fan➢ Crown Molding➢ Dining Room➢ Disposal➢ Hardwood Floor➢ Key Fob Entry➢ Maid Service➢ Microwave➢ Pantry➢ Tile Floors➢ Double Vanities➢ Full-size Stackable Washer and Dryer➢ Island Kitchen➢ Large Bedrooms➢ Large Walk-in Closets➢ Parking Included for Penthouse Units➢ Quartz Countertops with Undermount sinks➢ Triple Pane Windows➢ Unobstructed Downtown Views➢ Window CoveringsCall or visit our website to schedule a personal tour! Office Phone:  show contact info
Mon - Fri: 9:00 AM - 6:00 PMSat: 10:00 AM - 5:00 PM  Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=clProperty Management: Security PropertiesEQUAL HOUSING OPPORTUNITYSPRCL24855A7FCFF9D547C
    "
"$2,630",/ 3br - 2001ft2 - ,Lease in Smyrna (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$2,580",/ 3br - 2144ft2 - ,Lease in Murfreesboro! (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$2,970",/ 4br - 2531ft2 - ,Lease in Mount Juliet! (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$2,940",/ 3br - 1708ft2 - ,Lease in Nolensville (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$2,550",/ 3br - 2117ft2 - ,Lease in Goodlettsville! (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$3,110",/ 4br - 3050ft2 - ,Lease in Hendersonville! (with an option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$2,930",/ 3br - 2374ft2 - ,Lease in Nashville! (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$4,425",/ 2br - 1363ft2 - ,It's a great life in the city at Crossroads at the Gulch Apartments! Amazing vie,"
        
            QR Code Link to This Post
            
        
Crossroads at the Gulch ApartmentsRENT: $4425 - $5180 / MONTH SIZE: 1363 sq ft  BEDROOMS: 2 BATHROOMS: 2 LEASE TERMS: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month show contact info
UNIT FEATURES:   ➢ Carpet➢ Crown Molding➢ Dining Room➢ Disposal➢ Hardwood Floor➢ Key Fob Entry➢ Maid Service➢ Pantry➢ Tub/Shower➢ Wi-Fi➢ Double Vanities➢ Full-size Stackable Washer and Dryer➢ High Speed Internet Access➢ Island Kitchen➢ Large Bedrooms➢ Large Walk-in Closets➢ Parking Included for Penthouse Units➢ Quartz Countertops with Undermount sinks➢ Triple Pane Windows➢ Unobstructed Downtown ViewsModern Living at Its Best. Choose the best floor plan for you. Our pet friendly corner penthouses, studios, and one-or two-bedroom apartments are designed for luxury living at Crossroads at the Gulch Apartments.PROPERTY FEATURES: ➢ Coffee Bar➢ Conference Room➢ Elevators➢ Fenced Lot➢ Grill➢ Multi Use Room➢ Picnic Area➢ Roof Top Sky Lounge➢ Spin and Yoga Room➢ Video Patrol➢ Breakfast/Coffee Concierge➢ Bronze LEED Certified Building➢ Controlled Access/Gated➢ Dry Cleaning Service➢ Electric Car Charging Stations➢ Hearing/Vision Impaired Accessible➢ Package Concierge System➢ Planned Social Activities➢ Smart Office Space and Conference Room➢ Trash Pickup - Door to Door PET POLICY: Crossroads at the Gulch Apartments is a pet friendly community. We allow two (2) pets max per household with an 80-pound weight limit. Monthly pet rent is $30 for one (1) or $40 for two (2) pets. One-time non-refundable pet fee of $400 for one (1) pet and $600 for two (2) pets. For complete Breed Restrictions, please see the Important Links section on our website.VISIT OR CALL US TODAY!  803 Division StreetNashville, TN 37203 show contact info
 Website: https://www.securityproperties.com/gulch/?switch_cls[id]=65366&utm_knock=cl EQUAL HOUSING OPPORTUNITYSPRCL24CDB307BF3E84463
    "
"$3,450",/ 3br - 2300ft2 - ,3 bedroom beautiful home in east Nashville,"
        
            QR Code Link to This Post
            
        
Amazing location in East Nashville! Walkable to 5 points, lots of new development around and walkable neighborhood. This home was custom built and has many special features and details most homes don't have. Large walk-in shower & deep soaking tub in master bath. Large walk in closet. Fenced in privacy fence in the backyard makes it very peaceful and screened in porch with a fireplace for the cool night. 

The kitchen has an industrial stove and chef's dream kitchen for so much storage and large island and counter space. The lay out is perfect for entertaining. Easy access to Shelby, downtown, and the interstate. Marble Counter tops, concrete and hardwood floors. Stainless steel appliances, Lots of Natural light. 

High-end finishes with large bedrooms. No builders grade, all custom light fixtures and finishes. 

Double fireplace in the living room to the outside screen in patio. Fenced in backyard, perfect for pets, families, and entertaining.

Pets negotiable with a fee.
Non-smoker
    "
"$3,150",/ 3br - 2434ft2 - ,Lease in Murfreesboro! (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
"$2,630",/ 4br - 2223ft2 - ,Lease in Murfreesboro! (with option to purchase),"
        
            QR Code Link to This Post
            
        
Are you not quite ready to purchase now? 
Concerned about downpayment and interest rates? 
Would you like an option to purchase within the next 5 years (but without an obligation to purchase)? 
Are you looking for a simple lease? 
Would you like have rent stability and know exactly how much your rent payments will be each year through 5 years?

My name is Wayne Hancock, and I am a REALTOR with Realty ONE Group Music City. My company is working with an amazing LEASE with a RIGHT TO PURCHASE program. If you qualify for our program, you get to pick a house that is FOR SALE based on your approved rent. My investment firm (Home Partners of America) will purchase the home, and you are only obligated to a 1 YEAR LEASE term at a time, with a right to renew your lease up to 5 years. You can purchase the home at anytime for a pre-agreed upon price, or simply treat this as a TRADITIONAL 12 MONTH LEASE! 

If you have a few minutes, reach out to me today and I can give you more information on the easy qualifications. I hope we can connect so help your housing search go more smoothly. I look forward to hearing from you!

(Due to our rapidly changing inventory, photos are from previous listings and are for example purposes only. We have LOTS of homes available all over Nashville Metro. Please note our lease program doesn’t accept section 8 vouchers.)

Please call or text me at  show contact info
 your name and email address and let’s get started!

Wayne Hancock
Realty ONE Group Music City
TN LIC: #350440
    "
